,assignee_name,pub_number,cpc_code,filing_date,filing_year,country_code
4667,BEIJING DIDI INFINITY TECHNOLOGY & DEV CO LTD,US-2018053277-A1,G06Q30/06,20171016,2017,US
4668,MASTERCARD INTERNATIONAL INC,SG-10201705221T-A,G06Q30/06,20170623,2017,SG
4669,GLOBAL TELSTARLINK CORP,US-9922366-B1,G06Q30/06,20170718,2017,US
4670,HBSS CONNECT CORP,US-2018053229-A1,G06Q30/06,20170817,2017,US
4671,ALIBABA GROUP SERVICES LTD,TW-201732714-A,G06Q30/06,20170123,2017,TW
4672,GUANGDONG XINJI HONEYCOMB TECH CO LTD,CN-107248107-A,G06Q30/06,20170704,2017,CN
4673,CHOI MYONG SHIN,KR-20190021984-A,G06Q30/06,20170824,2017,KR
4674,TUTUPATA INC,AU-2017201509-A1,G06Q30/06,20170306,2017,AU
4675,ALIBABA GROUP HOLDING LTD,CN-109145193-A,G06Q30/06,20170627,2017,CN
4676,BEIJING YUECHANG TECH CO LTD,CN-107239998-A,G06Q30/06,20170601,2017,CN
4677,ANFUNQI NETWORK TECH BEIJING CO LTD,CN-107862565-A,G06Q30/06,20171010,2017,CN
4678,GLOBAL TELSTARLINK CORP,US-9922365-B1,G06Q30/06,20170420,2017,US
4679,SHARING MUVING S L,ES-2717143-A1,G06Q30/06,20171219,2017,ES
4680,ALIBABA GROUP HOLDING LTD,AU-2017226395-A1,G06Q30/06,20170217,2017,AU
4681,KT CORP,KR-20190017107-A,G06Q30/06,20170810,2017,KR
4682,WAL-MART STORES INC,US-2017323372-A1,G06Q30/06,20170727,2017,US
4683,KIM JANG HWAN,KR-20170142139-A,G06Q30/06,20171208,2017,KR
4684,ELECTRONICS & TELECOMMUNICATIONS RES INST,KR-20180089216-A,G06Q30/06,20170131,2017,KR
4685,LEE HYEOK GI,KR-20190052939-A,G06Q30/06,20171109,2017,KR
4686,KAR AUCTION SERVICES INC,US-2018150889-A1,G06Q30/06,20171127,2017,US
4687,LIBRIDGE CORP,KR-20190032130-A,G06Q30/06,20170919,2017,KR
4688,WAL MART STORES INC,WO-2018048688-A1,G06Q30/06,20170830,2017,WO
4689,WAL-MART STORES INC,WO-2017180932-A1,G06Q30/06,20170414,2017,WO
4690,KT CORP,KR-20170121714-A,G06Q30/06,20170424,2017,KR
4691,TAISHAN JINXUN INTERNET TECH CO LTD,CN-107506993-A,G06Q30/06,20170704,2017,CN
4692,WALMART APOLLO LLC,CA-3022811-A1,G06Q30/06,20170505,2017,CA
4693,ZHEJIANG QIXIANG TECH CO LTD,CN-107481098-A,G06Q30/06,20170728,2017,CN
4694,DEJI NETWORK TECH NANJING CO LTD,CN-107123014-A,G06Q30/06,20170303,2017,CN
4695,GUANGDONG BIRDIE TECH CO LTD,CN-107871269-A,G06Q30/06,20171108,2017,CN
4696,SONY CORP,CN-110050289-A,G06Q30/06,20171026,2017,CN
4697,N K S F STAR LTD,CN-108074163-A,G06Q30/06,20170531,2017,CN
4698,LIANG LIHUA,CN-107358485-A,G06Q30/06,20170601,2017,CN
4699,SHENZHEN LOUTONGBAO IND CO LTD,CN-107169827-A,G06Q30/06,20170510,2017,CN
4700,SHANG HAI PAN SHI TOU ZI GUAN LI YOU XIAN GONG SI,KR-20180096468-A,G06Q30/06,20170809,2017,KR
4701,KIMMERLING KURT L,US-2017236187-A1,G06Q30/06,20170503,2017,US
4702,JUST EAT HOLDING LTD,WO-2018002638-A1,G06Q30/06,20170629,2017,WO
4703,MEIJER INC,US-2017236177-A1,G06Q30/06,20170216,2017,US
4704,MICROSOFT TECHNOLOGY LICENSING LLC,US-2018330431-A1,G06Q30/06,20170630,2017,US
4705,CHAFFEE MIKE,US-2019005556-A1,G06Q30/06,20170630,2017,US
4706,Rashwan Walid Ahmed Fouad Ahmed,US-2019050935-A1,G06Q30/06,20170208,2017,US
4707,WAL MART STORES INC,WO-2018071297-A1,G06Q30/06,20171006,2017,WO
4708,EBAY INC,WO-2017151465-A1,G06Q30/06,20170227,2017,WO
4709,FUYALA NIKKI,US-2019205958-A1,G06Q30/06,20171231,2017,US
4710,IBM,US-2019095983-A1,G06Q30/06,20171211,2017,US
4711,UBER TECHNOLOGIES INC,US-9949088-B1,G06Q30/06,20170519,2017,US
4712,PEGASO SYSTEMS SRL,IT-201700103851-A1,G06Q30/06,20170918,2017,IT
4713,BEIJING DIDI INFINITY TECHNOLOGY & DEV CO LTD,GB-201807710-D0,G06Q30/06,20170509,2017,GB
4714,LASTMILE RETAIL INC,EP-3414586-A4,G06Q30/06,20170208,2017,EP
4715,TUPL INC,EP-3433820-A1,G06Q30/06,20170322,2017,EP
4716,BEIJING YUNZHI TECH CO LTD,CN-107392702-A,G06Q30/06,20170710,2017,CN
4717,ZHEJIANG HANSHOW TECH CO LTD,EP-3287980-A1,G06Q30/06,20170509,2017,EP
4718,BEIJING EVENTOWN SHIJI TECH CO LTD,CN-107424052-A,G06Q30/06,20170731,2017,CN
4719,LIANG CHIA YU,TW-I657341-B,G06Q30/06,20171025,2017,TW
4720,NIKE INC,US-10282773-B2,G06Q30/06,20171009,2017,US
4721,MYCOMMA CO LTD,KR-20190021897-A,G06Q30/06,20170824,2017,KR
4722,SQUARE INC,WO-2018064312-A1,G06Q30/06,20170928,2017,WO
4723,BEIJING JINGDONG SHANGKE INFORMATION TECHNOLOGY CO LTD,CN-106846122-A,G06Q30/06,20170220,2017,CN
4724,9206868 CANADA INC,CA-3031548-A1,G06Q30/06,20170724,2017,CA
4725,UNIV WUHAN TEXTILE,CN-107169820-A,G06Q30/06,20170428,2017,CN
4726,CAL COMP BIG DATA INC,EP-3379481-A1,G06Q30/06,20170814,2017,EP
4727,TOYOTA MOTOR CORP,JP-2019095965-A,G06Q30/06,20171121,2017,JP
4728,BEIJING ISTUARY INTELLIGENT TECH RESEARCH INSTITUTE CO LTD,CN-107301585-A,G06Q30/06,20170606,2017,CN
4729,SPIBER INC,AU-2017343215-A1,G06Q30/06,20171011,2017,AU
4730,BSH HAUSGERAETE GMBH,EP-3483827-A1,G06Q30/06,20171108,2017,EP
4731,HEFEI GUANGJUCAI BUILDING DECORATION ENG CO LTD,CN-107248105-A,G06Q30/06,20170630,2017,CN
4732,HARVEY THOMAS DANAHER,US-2017154371-A1,G06Q30/06,20170214,2017,US
4733,JEGAL SEONGBEOM,KR-20190037686-A,G06Q30/06,20170929,2017,KR
4734,SAMSUNG ELECTRONICS CO LTD,US-2018137550-A1,G06Q30/06,20171114,2017,US
4735,WAL MART STORES INC,US-2018218428-A1,G06Q30/06,20170131,2017,US
4736,WALMART APOLLO LLC,MX-2019004426-A,G06Q30/06,20171013,2017,MX
4737,INDUSTRY&ACADEMY COLLABORTAION FOUNDATION FAR EAST UNIV,KR-20190042117-A,G06Q30/06,20171013,2017,KR
4738,GORMLEY JOSEPH,US-2018075507-A1,G06Q30/06,20171120,2017,US
4739,EBAY INC,WO-2017155647-A1,G06Q30/06,20170203,2017,WO
4740,SHIN JAE O,KR-20190053478-A,G06Q30/06,20171110,2017,KR
4741,HOU MERRY HOUSTON,US-2017132685-A1,G06Q30/06,20170118,2017,US
4742,BEIJING XIAODU INF TECH CO LTD,WO-2018218946-A1,G06Q30/06,20171226,2017,WO
4743,YOU MIN HEE,KR-20180081934-A,G06Q30/06,20170109,2017,KR
4744,ONETRUST LLC,US-9892477-B2,G06Q30/06,20170626,2017,US
4745,GUANGXI TEZHI CULTURE COMMUNICATION CO LTD,CN-107909452-A,G06Q30/06,20171217,2017,CN
4746,BAIFENDIAN CORP,CN-106991598-A,G06Q30/06,20170407,2017,CN
4747,EBATES INC,AU-2017202914-A1,G06Q30/06,20170502,2017,AU
4748,VV CHE TECH DEVELOPMENT SHENZHEN CO LTD,CN-107886414-A,G06Q30/06,20171207,2017,CN
4749,ZHAO QIXING,CN-108256904-A,G06Q30/06,20171229,2017,CN
4750,BEIJING TONGCHENGBIYING TECH CO LTD,CN-107481126-A,G06Q30/06,20170927,2017,CN
4751,EBAY INC,CN-109643422-A,G06Q30/06,20170705,2017,CN
4752,BEIJING SCIENCE & TECH CO THREE FAST ONLINE,CN-107424043-A,G06Q30/06,20170615,2017,CN
4753,GUANGZHOU BAIGUOYUAN INFORMATION TECH CO LTD,CN-107358426-A,G06Q30/06,20170629,2017,CN
4754,TENCENT TECH SHENZHEN CO LTD,CN-108288208-A,G06Q30/06,20170811,2017,CN
4755,UNIV XIANGNAN,CN-108133407-A,G06Q30/06,20171221,2017,CN
4756,HOME DEPOT INT INC,CA-3015831-A1,G06Q30/06,20170302,2017,CA
4757,WAL MART STORES INC,US-2018101892-A1,G06Q30/06,20171006,2017,US
4758,MEIJER INC,US-2018075502-A1,G06Q30/06,20170912,2017,US
4759,NAM KI WON,KR-20180084532-A,G06Q30/06,20170117,2017,KR
4760,DISNEY ENTPR INC,US-2018357709-A1,G06Q30/06,20170612,2017,US
4761,ALIBABA GROUP HOLDING LTD,KR-20190095356-A,G06Q30/06,20171214,2017,KR
4762,0934781 B C LTD,US-10062098-B2,G06Q30/06,20170823,2017,US
4763,ALIBABA GROUP SERVICES LTD,TW-201807631-A,G06Q30/06,20170614,2017,TW
4764,INCONTEXT SOLUTIONS INC,US-2019251622-A1,G06Q30/06,20170403,2017,US
4765,MASTERCARD INTERNATIONAL INC,WO-2018106487-A1,G06Q30/06,20171129,2017,WO
4766,LINKFLOW CO LTD,CN-110462666-A,G06Q30/06,20170619,2017,CN
4767,ALIBABA GROUP HOLDING LTD,CN-107426275-A,G06Q30/06,20170414,2017,CN
4768,CASAROTTO ROBERTO S N C DI CASAROTTO CRISTIAN E DENIS,IT-201700052301-A1,G06Q30/06,20170515,2017,IT
4769,GILLETTE CO LLC,US-2018349979-A1,G06Q30/06,20170601,2017,US
4770,WAL MART STORES INC,US-2018218440-A1,G06Q30/06,20170127,2017,US
4771,WAL MART STORES INC,US-2018144397-A1,G06Q30/06,20171012,2017,US
4772,BRAXTON JAMIE DANIEL,US-2018108064-A1,G06Q30/06,20171017,2017,US
4773,SOCIAL DATA SCIENCES INC,US-2017255986-A1,G06Q30/06,20170302,2017,US
4774,LINKSHOPS INC,KR-20190028865-A,G06Q30/06,20170911,2017,KR
4775,MUSICOIN CO LTD,KR-20190005552-A,G06Q30/06,20170707,2017,KR
4776,CANON KOREA BUSINESS SOLUTIONS INC,KR-20190024166-A,G06Q30/06,20170831,2017,KR
4777,OURGROUP CO LTD,KR-20180093609-A,G06Q30/06,20170214,2017,KR
4778,UNIV DONGGUK IND ACAD COOP,KR-20180093296-A,G06Q30/06,20170213,2017,KR
4779,JIN ZHENGHAN,CN-107437216-A,G06Q30/06,20170807,2017,CN
4780,BEIJING DIDI INFINITY TECHNOLOGY & DEV CO LTD,WO-2017202112-A1,G06Q30/06,20170314,2017,WO
4781,HEFEI MIDEA INTELLIGENT TECH CO LTD,CN-107657503-A,G06Q30/06,20170828,2017,CN
4782,China Unicom,CN-108198017-A,G06Q30/06,20171222,2017,CN
4783,POSITEC POWER TOOLS SUZHOU CO LTD,CN-107305678-A,G06Q30/06,20170425,2017,CN
4784,ROYAL APP LTD,EP-3414648-A1,G06Q30/06,20170214,2017,EP
4785,GUANGXI YOUJITUN AGRICULTURAL SCIENCE AND TECH CO LTD,CN-107967645-A,G06Q30/06,20171207,2017,CN
4786,ALBERT SCARASSO,BR-112018071698-A2,G06Q30/06,20170421,2017,BR
4787,HENKEL AG & CO KGAA,DE-102017217727-A1,G06Q30/06,20171005,2017,DE
4788,STEELMAN NETWORKS CO LTD,KR-20190021915-A,G06Q30/06,20170824,2017,KR
4789,RODRIGUEZ JASON,US-2018018731-A1,G06Q30/06,20170705,2017,US
4790,TEAMPAY INC,US-2018268461-A1,G06Q30/06,20170906,2017,US
4791,WAL-MART STORES INC,US-2017323375-A1,G06Q30/06,20170504,2017,US
4792,EBAY INC,US-2018089747-A1,G06Q30/06,20171110,2017,US
4793,YAHOO! INC,US-2017161816-A1,G06Q30/06,20170222,2017,US
4794,ZOHO CORP PRIVATE LTD,US-2017287039-A1,G06Q30/06,20170616,2017,US
4795,MINTED LLC,US-10339596-B2,G06Q30/06,20170717,2017,US
4796,SIN TAE WOON,KR-20190088580-A,G06Q30/06,20171228,2017,KR
4797,ALIBABA GROUP HOLDING LTD,WO-2018071921-A1,G06Q30/06,20171027,2017,WO
4798,BAJOVIC FILIP,CN-110520223-A,G06Q30/06,20171108,2017,CN
4799,ALTINYUVA GALIT,WO-2018109761-A1,G06Q30/06,20171211,2017,WO
4800,PENNEY PAUL,US-2019385207-A1,G06Q30/06,20171031,2017,US
4801,VISA INT SERVICE ASS,WO-2018169505-A1,G06Q30/06,20170313,2017,WO
4802,H EVER CO LTD,KR-20170093759-A,G06Q30/06,20170519,2017,KR
4803,DELL PRODUCTS LP,US-2018336619-A1,G06Q30/06,20170518,2017,US
4804,EBAY INC,WO-2018089762-A1,G06Q30/06,20171110,2017,WO
4805,THE UPPER DECK COMPANY,WO-2017132402-A1,G06Q30/06,20170126,2017,WO
4806,SHARP KK,JP-2019036027-A,G06Q30/06,20170810,2017,JP
4807,JIANGSU LANSWON TECH CO LTD,CN-106846123-A,G06Q30/06,20170220,2017,CN
4808,TENCENT TECH SHENZHEN CO LTD,US-2020034916-A1,G06Q30/06,20171205,2017,US
4809,ALIBABA GROUP HOLDING LTD,CA-3028250-A1,G06Q30/06,20170619,2017,CA
4810,SHENZHEN QIANHAI HONGJIA TECH CO LTD,CN-107516267-A,G06Q30/06,20170829,2017,CN
4811,WUHU JIUHENG PACKAGING TECH CO LTD,CN-107301589-A,G06Q30/06,20170622,2017,CN
4812,Bacharach Michelle Harrison,US-2017255987-A1,G06Q30/06,20170306,2017,US
4813,CINSAY INC,US-2017301003-A1,G06Q30/06,20170630,2017,US
4814,KOMACHINE,KR-20190024504-A,G06Q30/06,20171013,2017,KR
4815,ELECTRONIC ARTS INC,US-10460370-B2,G06Q30/06,20170330,2017,US
4816,SK PLANET CO LTD,KR-20180118398-A,G06Q30/06,20170421,2017,KR
4817,WALMART APOLLO LLC,US-2019172113-A1,G06Q30/06,20170517,2017,US
4818,KABAM INC,US-9940665-B1,G06Q30/06,20170428,2017,US
4819,BEIJING SCIENCE & TECH CO THREE FAST ONLINE,CN-107993130-A,G06Q30/06,20171226,2017,CN
4820,YOKOGAWA ELECTRIC CORP,EP-3550501-A1,G06Q30/06,20171120,2017,EP
4821,BEIJING JINGDONG SHANGKE INFORMATION TECHNOLOGY CO LTD,AU-2017248479-A1,G06Q30/06,20171018,2017,AU
4822,SV INC,CN-108604354-A,G06Q30/06,20170123,2017,CN
4823,GUANGZHOU DEV GROUP CO LTD,CN-107067291-A,G06Q30/06,20170124,2017,CN
4824,OPERR TECH INC,CA-3016572-A1,G06Q30/06,20170127,2017,CA
4825,CLEARCORRECT OPERATING LLC,AU-2017281607-A1,G06Q30/06,20170620,2017,AU
4826,GOTH DESIGN,KR-20190052819-A,G06Q30/06,20171109,2017,KR
4827,ENUKANTO CO LTD,US-2018276713-A1,G06Q30/06,20171201,2017,US
4828,LYFT INC,US-2019205961-A1,G06Q30/06,20171231,2017,US
4829,MATRA JOHN A,US-2019180341-A1,G06Q30/06,20171209,2017,US
4830,SAP SE,US-2019188770-A1,G06Q30/06,20171215,2017,US
4831,TOSHIBA TEC KK,JP-2019036208-A,G06Q30/06,20170818,2017,JP
4832,BEIJING JINGDONG SHANGKE INFORMATION TECHNOLOGY CO LTD,CN-108960944-A,G06Q30/06,20170517,2017,CN
4833,VIATOUCH MEDIA INC,CN-110073381-A,G06Q30/06,20171213,2017,CN
4834,BEIJING KINGSOFT INTERNET SECURITY SOFTWARE CO LTD,CN-107742240-A,G06Q30/06,20170930,2017,CN
4835,SHENZHEN QIANHAI HONGJIA TECH CO LTD,CN-107464163-A,G06Q30/06,20170728,2017,CN
4836,IFM ELECTRONIC GMBH,DE-102017125798-A1,G06Q30/06,20171106,2017,DE
4837,MIT AUTOMOBILE SERVICE CO LTD,CN-107341700-A,G06Q30/06,20170120,2017,CN
4838,ROYAL BANK OF CANADA,US-2018018723-A1,G06Q30/06,20170718,2017,US
4839,MASTERCARD ASIA/PACIFIC PTE LTD,US-2018018725-A1,G06Q30/06,20170717,2017,US
4840,MICROSOFT TECHNOLOGY LICENSING LLC,US-2018075516-A1,G06Q30/06,20170214,2017,US
4841,WIX COM LTD,US-2018174229-A1,G06Q30/06,20171221,2017,US
4842,KIM SUNG JIN,KR-20190066112-A,G06Q30/06,20171205,2017,KR
4843,AIMAZING PTE LTD,WO-2018128581-A1,G06Q30/06,20170106,2017,WO
4844,KIM KYEONG SEO,KR-20190073150-A,G06Q30/06,20171218,2017,KR
4845,HENKEL AG & CO KGAA,CN-109844791-A,G06Q30/06,20170711,2017,CN
4846,DING ZHIPING,CN-107169834-A,G06Q30/06,20170517,2017,CN
4847,CVILUX CORP,CN-109523332-A,G06Q30/06,20171017,2017,CN
4848,VERSINO FASHION COMPANY LTD SHENZHEN,CN-106846111-A,G06Q30/06,20170121,2017,CN
4849,WAL-MART STORES INC,US-2017148075-A1,G06Q30/06,20170203,2017,US
4850,WOLFSON HARRIS,US-2017270587-A1,G06Q30/06,20170606,2017,US
4851,SIGNIFY HOLDING BV,US-2020051154-A1,G06Q30/06,20171016,2017,US
4852,ALLWINWARE CO LTD,KR-20170084693-A,G06Q30/06,20170110,2017,KR
4853,UNIV SOONCHUNHYANG IND ACAD COOP FOUND,KR-20180090929-A,G06Q30/06,20170203,2017,KR
4854,TRUECAR INC,WO-2017172770-A1,G06Q30/06,20170328,2017,WO
4855,TOYOTA MOTOR CORP,JP-2019101973-A,G06Q30/06,20171207,2017,JP
4856,SERVICE TRADING COMPANY INC,EP-3497660-A1,G06Q30/06,20170811,2017,EP
4857,CARDINALCOMMERCE CORP,AU-2017261576-A1,G06Q30/06,20171116,2017,AU
4858,HEFEI SHENGDONG INFORMATION TECH CO LTD,CN-107481091-A,G06Q30/06,20170719,2017,CN
4859,BEIJING SCIENCE & TECH CO THREE FAST ONLINE,CN-107665453-A,G06Q30/06,20170831,2017,CN
4860,SHADECRAFT LLC,AU-2017332287-A1,G06Q30/06,20170920,2017,AU
4861,SINOCHAIN TECH CO LTD,CN-107909398-A,G06Q30/06,20171113,2017,CN
4862,FORD GLOBAL TECH LLC,CN-107026846-A,G06Q30/06,20170203,2017,CN
4863,SIGNIFY HOLDING BV,CN-109891490-A,G06Q30/06,20171016,2017,CN
4864,TANGIBLE L L C,US-2018253786-A1,G06Q30/06,20170303,2017,US
4865,IBM,US-2018025406-A1,G06Q30/06,20170807,2017,US
4866,UNIV NAT TSING HUA,US-2018130124-A1,G06Q30/06,20170221,2017,US
4867,BIOGRAPH INC,US-2018165739-A1,G06Q30/06,20171214,2017,US
4868,ALIBABA GROUP HOLDING LTD,US-2018165746-A1,G06Q30/06,20171208,2017,US
4869,KWON DO WOO,KR-20180082098-A,G06Q30/06,20170110,2017,KR
4870,ALIBABA GROUP HOLDING LTD,WO-2018014788-A1,G06Q30/06,20170714,2017,WO
4871,REN SHAOHUA,WO-2018040888-A1,G06Q30/06,20170811,2017,WO
4872,PROCTER & GAMBLE,WO-2018005157-A1,G06Q30/06,20170620,2017,WO
4873,OCADO INNOVATION LTD,GB-201706588-D0,G06Q30/06,20170425,2017,GB
4874,SHOPPING CART HOLDINGS INC,GB-2567644-A,G06Q30/06,20171017,2017,GB
4875,JIANGSU SEDA SUPPLY CHAIN MAN CO LTD,CN-106981013-A,G06Q30/06,20170323,2017,CN
4876,WEILUN MOTION ARTICLE (SHANGHAI) CO LTD,CN-107123035-A,G06Q30/06,20170510,2017,CN
4877,MICROSOFT TECHNOLOGY LICENSING LLC,CN-109643423-A,G06Q30/06,20170727,2017,CN
4878,WAL-MART STORES INC,US-2017301000-A1,G06Q30/06,20170414,2017,US
4879,MICROSOFT TECHNOLOGY LICENSING LLC,US-2019164211-A1,G06Q30/06,20171130,2017,US
4880,MESHPLATFORM,KR-20190002921-A,G06Q30/06,20170630,2017,KR
4881,WAL-MART STORES INC,US-2017316476-A1,G06Q30/06,20170426,2017,US
4882,WEMAKEPRICE INC,KR-20180124387-A,G06Q30/06,20170511,2017,KR
4883,EBAY INC,US-2018130121-A1,G06Q30/06,20171214,2017,US
4884,UNIV DONGGUK IND ACAD COOP,KR-20190024240-A,G06Q30/06,20170831,2017,KR
4885,A9 COM INC,US-9990665-B1,G06Q30/06,20170508,2017,US
4886,HEBEI ZHONGFEITONG NETWORK TECH CO LTD,CN-106844649-A,G06Q30/06,20170122,2017,CN
4887,CHINA UNIONPAY CO LTD,TW-201828205-A,G06Q30/06,20171222,2017,TW
4888,KWOX CO LTD,KR-20190011620-A,G06Q30/06,20170725,2017,KR
4889,VISA INT SERVICE ASS,EP-3465580-A1,G06Q30/06,20170602,2017,EP
4890,BEIJING DIDI INFINITY SCIENCE AND TECH LIMITED,GB-2562145-A,G06Q30/06,20170428,2017,GB
4891,ANGELINI LORENZO,EP-3444770-A1,G06Q30/06,20170818,2017,EP
4892,VIVO COMM TECHNOLOGY CO LTD,CN-107886400-A,G06Q30/06,20171115,2017,CN
4893,CHEN YITUN,CN-107705169-A,G06Q30/06,20170803,2017,CN
4894,INTEL CORP,JP-2017182830-A,G06Q30/06,20170529,2017,JP
4895,HEFEI BLUE FATTY TECH CO LTD,CN-107481113-A,G06Q30/06,20170815,2017,CN
4896,ALIBABA GROUP SERVICES LTD,TW-201802732-A,G06Q30/06,20170609,2017,TW
4897,PAIK HYO YON,KR-20190065082-A,G06Q30/06,20171201,2017,KR
4898,MOORE SHARON,US-2018293639-A1,G06Q30/06,20170405,2017,US
4899,MILICEVIC MISHO,US-2019272585-A1,G06Q30/06,20171108,2017,US
4900,SEACRET DIRECT KOREA CO LTD,KR-20180125855-A,G06Q30/06,20170516,2017,KR
4901,WALMART APOLLO LLC,MX-2019004323-A,G06Q30/06,20171011,2017,MX
4902,EBAY INC,US-2017372409-A1,G06Q30/06,20170906,2017,US
4903,GRANDHI ROOPNATH,US-2018349981-A1,G06Q30/06,20171130,2017,US
4904,DESMA SCHUHMASCHINEN GMBH,BR-112018074852-A2,G06Q30/06,20170621,2017,BR
4905,ALIBABA GROUP HOLDING LTD,PH-12017502421-A1,G06Q30/06,20171222,2017,PH
4906,UNIV NANJING FINANCE & ECONOMICS,CN-106991592-A,G06Q30/06,20170322,2017,CN
4907,JI KYEONG HO,KR-101976456-B1,G06Q30/06,20171206,2017,KR
4908,UNIVERSAL ENTERTAINMENT CORP,JP-2019058535-A,G06Q30/06,20170927,2017,JP
4909,NANJING ULEAD INFORMATION TECH CO LTD,CN-107274256-A,G06Q30/06,20170526,2017,CN
4910,STATE GRID SHANDONG ELECTRIC POWER COMPANY WENSHANG POWER SUPPLY COMPANY,CN-107527278-A,G06Q30/06,20170914,2017,CN
4911,WANG PENG,CN-107085804-A,G06Q30/06,20170503,2017,CN
4912,PAYPAL INC,US-2017300986-A1,G06Q30/06,20170629,2017,US
4913,GEORGE PAUL,US-2017249679-A1,G06Q30/06,20170209,2017,US
4914,MASTERCARD INTERNATIONAL INC,US-2018005313-A1,G06Q30/06,20170629,2017,US
4915,LANDRY FORREST,US-2017278180-A1,G06Q30/06,20170609,2017,US
4916,HORN MICHAEL,US-2019012728-A1,G06Q30/06,20170707,2017,US
4917,MICROSOFT TECHNOLOGY LICENSING LLC,US-2018365759-A1,G06Q30/06,20170615,2017,US
4918,LINKFLOW CO LTD,KR-101843335-B1,G06Q30/06,20170408,2017,KR
4919,UGUR SOGUTMA MAKİNALARI SAN VE TIC A Ş,WO-2017171675-A1,G06Q30/06,20170322,2017,WO
4920,SHENZHEN QIANHAI ARTDEN TECH CO LTD,CN-107016596-A,G06Q30/06,20170323,2017,CN
4921,VRISM CO LTD,KR-20180103290-A,G06Q30/06,20170309,2017,KR
4922,MILICEVIC MISHO,WO-2018085931-A1,G06Q30/06,20171108,2017,WO
4923,GRABANGO CO,WO-2017196822-A1,G06Q30/06,20170509,2017,WO
4924,AMNAH BINTI SHAARI,JP-2017224279-A,G06Q30/06,20170407,2017,JP
4925,CHANGSHA XIANZHENG YIXIANG MACHINERY TECH CO LTD,CN-107239976-A,G06Q30/06,20170609,2017,CN
4926,SUZHOU QIANCHILANG INFORMATION TECH CO LTD,CN-107492006-A,G06Q30/06,20170714,2017,CN
4927,WUHAN QIMI NETWORK TECH CO LTD,CN-106910108-A,G06Q30/06,20170124,2017,CN
4928,SICHUAN HENGCHUANG BOLIAN TECH CO LTD,CN-107492024-A,G06Q30/06,20170913,2017,CN
4929,IBM,US-2018285956-A1,G06Q30/06,20170403,2017,US
4930,GOOGLE INC,US-2017140451-A1,G06Q30/06,20170127,2017,US
4931,MUSICOIN CO LTD,KR-20190006224-A,G06Q30/06,20170710,2017,KR
4932,MOON SUN MYEONG,KR-20190000130-A,G06Q30/06,20170622,2017,KR
4933,LEE JUN YOUNG,US-2017213166-A1,G06Q30/06,20170406,2017,US
4934,CHINA UNIONPAY CO LTD,WO-2018121377-A1,G06Q30/06,20171220,2017,WO
4935,WALMART APOLLO LLC,MX-2018013442-A,G06Q30/06,20170505,2017,MX
4936,DOT INC,KR-20170124982-A,G06Q30/06,20171023,2017,KR
4937,KIM SUNG SOO,KR-20190071443-A,G06Q30/06,20171214,2017,KR
4938,MYOUNG DAE HO,KR-20180115065-A,G06Q30/06,20170412,2017,KR
4939,WAL MART STORES INC,US-2018082361-A1,G06Q30/06,20170915,2017,US
4940,ADOBE INC,US-10475103-B2,G06Q30/06,20170420,2017,US
4941,BIZMODELINE CO LTD,KR-20170136475-A,G06Q30/06,20171129,2017,KR
4942,IBM,US-2019095979-A1,G06Q30/06,20170922,2017,US
4943,GILLETTE CO LLC,US-2018040053-A1,G06Q30/06,20170628,2017,US
4944,GEMALTO SA,WO-2018019706-A1,G06Q30/06,20170720,2017,WO
4945,AFFINIO INC,EP-3469505-A4,G06Q30/06,20170613,2017,EP
4946,ANHUI WORUI NETWORK TECH CO LTD,CN-107038625-A,G06Q30/06,20170413,2017,CN
4947,EBAY INC,CN-108701014-A,G06Q30/06,20170308,2017,CN
4948,BEIJING XIAODU INF TECH CO LTD,CN-107146128-A,G06Q30/06,20170323,2017,CN
4949,FUTURE SHOE INC,CN-109068810-A,G06Q30/06,20170324,2017,CN
4950,SHENZHEN HIVE BOX TECH CO LTD,CN-107203922-A,G06Q30/06,20170424,2017,CN
4951,VISA INT SERVICE ASS,CN-110268424-A,G06Q30/06,20170210,2017,CN
4952,CHONGQING YUNSOM TECH CO LTD,CN-107146127-A,G06Q30/06,20170322,2017,CN
4953,PING AN TECH SHENZHEN CO LTD,CN-107784548-A,G06Q30/06,20170217,2017,CN
4954,LI HONGHAI,CN-107481089-A,G06Q30/06,20170703,2017,CN
4955,Ceddy Pty Ltd,AU-2017377670-A1,G06Q30/06,20171121,2017,AU
4956,CHEN YONGYAN,CN-109389454-A,G06Q30/06,20171120,2017,CN
4957,PARK JEONG RAN,KR-20180134609-A,G06Q30/06,20170609,2017,KR
4958,NHN GODO CORP,KR-20190079829-A,G06Q30/06,20171228,2017,KR
4959,VIEWBIX INC,US-2018197231-A1,G06Q30/06,20171016,2017,US
4960,R&G INC,KR-101778735-B1,G06Q30/06,20170531,2017,KR
4961,UNIV SEJONG IND ACAD COOP FOUD,KR-20180086010-A,G06Q30/06,20170120,2017,KR
4962,MITSUBISHI ELECTRIC CORP,KR-20190022667-A,G06Q30/06,20170615,2017,KR
4963,AFTERSHOCK SERVICES INC,US-10430844-B1,G06Q30/06,20170731,2017,US
4964,KTC,KR-20190037465-A,G06Q30/06,20170929,2017,KR
4965,BRUNOCO INC,WO-2018067750-A1,G06Q30/06,20171004,2017,WO
