,num_critic_for_reviews,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,content_rating,imdb_score,Biography,Comedy,Crime,Drama,Romance,Mystery_Thriller_Horror,Sci-Fi_Fantasy,Family_Animation,Action_Adventure,History_War,Others,director_rank,actor1_rank,actor2_rank,actor3_rank,gross_budget_ratio,log_duration,log_cast_total_facebook_likes,log_director_facebook_likes,log_budget,log_gross_budget_ratio,log_movie_facebook_likes,log_actor_1_facebook_likes,log_actor_2_facebook_likes,log_actor_3_facebook_likes
1275,32.0,13571817.0,5312,3.0,40.0,PG-13,4.5,0,1,0,1,1,0,0,0,0,0,1,5,3,3,8,0.8699882692307692,4.51085950651685,8.04044688130311,2.302585092994046,16.562781472219765,-0.1392755510672068,2.302585092994046,6.7912214627261855,6.359573868672378,6.352629396319567
1276,94.0,1221261.0,38215,0.0,125.0,R,7.9,0,0,1,1,0,1,0,0,0,0,0,9,3,1,1,0.814174,4.736198448394496,6.752270376141742,3.784189633918261,14.22097566607244,-0.2055811766090831,3.784189633918261,6.717804695023691,3.091042453358316,1.9459101490553132
1277,108.0,108244774.0,94049,2.0,301.0,G,6.2,0,1,0,0,1,0,0,1,0,0,0,7,5,4,4,2.9255344324324324,4.709530201312334,9.521128433142438,0.0,17.4264284706085,1.0734771759367376,0.0,9.305650551780507,6.902742737158593,6.270988431858299
1278,100.0,18488314.0,76151,0.0,333.0,R,7.1,0,1,1,0,0,1,0,0,0,0,0,7,3,3,5,15.406928333333333,4.605170185988092,7.970049304976135,6.045005314036012,13.997832114758229,2.7348173000235136,6.045005314036012,6.704414354964107,6.3578422665081,6.045005314036012
1279,1.0,610991.0,2715,3.0,19.0,Not Rated,6.2,0,0,0,1,1,0,0,0,0,0,0,7,2,2,3,0.610991,5.117993812416755,6.650279048587422,2.302585092994046,13.815510557964274,-0.49267304986992877,2.302585092994046,5.8664680569332965,5.225746673713202,4.574710978503383
1280,174.0,58183966.0,79186,1.0,386.0,R,6.8,1,0,0,1,0,0,0,0,0,0,1,8,6,5,5,0.5437753831775701,5.10594547390058,9.560715513766388,0.0,18.48833939242618,-0.609219015962924,0.0,9.210340371976184,6.7464121285733745,6.659293919683638
1281,108.0,3029081.0,26300,0.0,231.0,R,7.8,0,1,0,1,0,0,0,0,0,0,1,8,2,2,6,0.5048468333333334,4.553876891600541,6.900730664045173,5.572154032177765,15.60727002719233,-0.6835001960416577,5.572154032177765,5.572154032177765,5.564520407322694,5.187385805840755
1282,151.0,21994911.0,98354,0.0,433.0,R,7.7,0,0,0,1,0,0,0,0,0,0,1,8,3,2,2,4.3989822,4.700480365792417,7.022868086082641,5.814130531825066,15.424948470398375,1.4813731959842202,5.814130531825066,6.731018100482083,5.313205979041787,3.5263605246161616
1283,98.0,45207112.0,21283,1.0,190.0,PG-13,5.5,0,0,1,0,0,1,0,0,0,0,0,7,7,4,4,0.8529643773584905,4.48863636973214,9.502263438685219,2.833213344056216,17.785802471516394,-0.15903749395864009,2.833213344056216,9.392661928770137,6.56244409369372,5.713732805509369
1284,84.0,16929123.0,21406,2.0,169.0,PG-13,6.5,0,0,0,1,1,0,0,0,0,0,0,6,4,5,5,1.2092230714285714,4.90527477843843,8.734560089952993,4.897839799950911,16.454567887579532,0.18997806365230407,4.897839799950911,8.294049640102028,6.907755278982137,6.263398262591624
1285,52.0,27457409.0,3198,4.0,43.0,R,6.3,0,1,0,1,0,0,0,0,0,0,0,7,3,3,4,4.576234833333333,4.663439094112067,8.767017621311778,2.302585092994046,15.60727002719233,1.5208765712339425,2.302585092994046,8.006367567650246,6.529418838262226,6.359573868672378
1286,62.0,23978402.0,10966,1.0,100.0,PG-13,4.6,0,1,1,0,0,0,0,0,0,0,0,5,3,4,4,2.179854727272727,4.454347296253507,8.25582842728183,1.6094379124341003,16.213405830762646,0.7792582357148082,1.6094379124341003,6.369900982828227,6.363028103540465,6.2766434893416445
1287,27.0,4720371.0,3203,2.0,85.0,PG,6.5,1,0,0,1,0,0,0,0,1,0,0,7,5,2,2,0.6743387142857142,4.727387818712341,9.316140790862395,1.9459101490553132,15.761420707019587,-0.3940227508518855,1.9459101490553132,9.305650551780507,3.7612001156935624,3.5553480614894135
1288,163.0,95001351.0,131801,1.0,548.0,PG-13,6.2,0,1,0,0,1,0,0,0,0,0,0,7,3,3,4,5.277852833333333,4.564348191467836,8.384804003370492,4.836281906951478,16.70588231586044,1.6635193546558895,4.836281906951478,7.600902459542082,6.669498089857879,6.369900982828227
1290,51.0,33357476.0,7392,0.0,53.0,PG,5.4,0,1,1,0,0,0,0,1,1,0,0,5,3,3,7,0.9530707428571428,4.543294782270004,8.341410211461865,2.6390573296152584,17.37085861945369,-0.04806614633361208,2.6390573296152584,6.907755278982137,6.907755278982137,6.453624998892692
1291,152.0,52752475.0,63067,0.0,533.0,R,6.7,0,0,0,1,0,1,0,0,0,0,0,7,3,3,4,1.0550495,4.820281565605037,7.8567067930958405,5.3612921657094255,17.72753356339242,0.053587685258627324,5.3612921657094255,6.731018100482083,6.385194398997726,5.918893854273146
1292,112.0,19076815.0,43651,0.0,196.0,R,6.3,0,0,0,1,0,0,0,0,0,1,0,7,7,4,5,0.3179469166666667,4.8283137373023015,9.675080171546819,3.6888794541139363,17.909855120186375,-1.1458708388572838,3.6888794541139363,9.472704636443673,6.668228248417403,6.008813185442595
1293,140.0,105807520.0,156717,2.0,357.0,PG-13,6.4,0,1,0,0,1,0,0,0,0,0,0,6,6,4,8,2.1161504,4.7535901911063645,9.553007665260306,4.382026634673881,17.72753356339242,0.7495985889748927,4.382026634673881,9.305650551780507,6.907755278982137,6.478509642208569
1294,129.0,71026631.0,98899,1.0,394.0,PG-13,7.0,0,0,1,1,0,1,0,0,0,0,0,8,8,3,7,1.9729619722222225,4.7535901911063645,9.950848123895966,6.028278520230698,17.399029496420383,0.6795359527656392,6.028278520230698,9.798127036878302,6.505784060128229,6.467698726104354
1295,202.0,12583510.0,60709,0.0,922.0,R,6.0,0,0,0,0,0,1,0,0,0,0,0,6,3,3,4,1.7976442857142858,4.653960350157523,7.8013913202914855,0.0,15.761420707019587,0.5864770776081539,0.0,6.907755278982137,5.8289456176102075,5.713732805509369
1296,114.0,93815117.0,68417,2.0,242.0,PG-13,5.1,0,1,0,1,1,0,0,0,0,0,0,7,4,4,4,1.7057293999999998,4.653960350157523,8.879611609982035,4.110873864173311,17.822843743196746,0.5339928198414088,4.110873864173311,8.517193191416238,6.717804695023691,6.56244409369372
1298,109.0,353743.0,20730,1.0,111.0,R,6.9,0,1,1,1,0,1,0,0,0,1,0,7,3,5,4,0.023582866666666667,4.584967478670572,8.182559264068665,3.5263605246161616,16.523560759066484,-3.74723481930855,3.5263605246161616,6.841615476477592,6.716594773520978,6.593044534142437
1299,74.0,6165429.0,23486,1.0,249.0,PG,7.5,1,0,0,1,0,0,0,0,1,1,0,8,2,2,2,1.0275715,4.543294782270004,5.7430031878094825,5.170483995038151,15.60727002719233,0.027198251341929103,5.170483995038151,4.7535901911063645,4.532599493153256,3.828641396489095
1300,135.0,24185781.0,30339,1.0,268.0,PG-13,6.9,0,0,0,1,0,1,0,0,0,0,0,8,6,3,8,0.7801864838709678,4.61512051684126,9.533220655077928,4.564348191467836,17.24949776244942,-0.24822230598816306,4.564348191467836,9.392661928770137,6.20455776256869,6.091309882077698
1301,142.0,145096820.0,200260,0.0,431.0,R,6.4,0,1,0,0,0,0,0,0,0,0,0,6,4,4,6,4.836560666666666,4.68213122712422,8.971067438732089,1.791759469228055,17.216707939626428,1.5762038620677743,1.791759469228055,8.006367567650246,6.907755278982137,6.907755278982137
1302,43.0,226792.0,3080,2.0,44.0,R,6.2,0,1,0,1,0,0,0,0,1,0,0,7,3,3,6,0.0226792,4.454347296253507,8.022568946988255,5.71042701737487,16.11809565095832,-3.7863070741133122,5.71042701737487,6.794586580876499,6.682108597449809,6.059123195581797
1303,61.0,2326407.0,5016,5.0,99.0,R,7.0,0,0,0,1,0,0,0,0,0,0,0,8,4,5,4,0.19386725,4.6913478822291435,8.8771028978649,3.6888794541139363,16.300417207752275,-1.6405816324946112,3.6888794541139363,8.517193191416238,6.907755278982137,6.677083461247136
1304,193.0,32519322.0,497946,0.0,761.0,R,8.5,1,0,0,1,0,0,0,0,0,1,0,8,2,3,3,0.9291234857142856,5.0106352940962555,6.980075940561763,7.600902459542082,17.37085861945369,-0.07351362573562839,7.600902459542082,5.981414211254481,5.823045895483019,4.553876891600541
1305,138.0,43060566.0,107859,0.0,569.0,PG-13,6.2,0,0,0,0,0,1,1,0,1,0,0,7,7,5,7,0.7176760999999999,4.61512051684126,10.87849992022629,3.6375861597263857,17.909855120186375,-0.3317369259226661,3.6375861597263857,10.043249494911286,9.798127036878302,9.305650551780507
1306,172.0,43119879.0,58450,0.0,842.0,PG-13,6.4,0,0,0,0,0,1,1,0,1,0,0,7,5,3,6,0.71866465,4.7535901911063645,10.348942308860451,3.970291913552122,17.909855120186375,-0.3303604417477451,3.970291913552122,10.203592144986466,6.907755278982137,6.80903930604298
1307,37.0,13903262.0,14656,0.0,90.0,PG-13,6.3,0,1,0,0,0,0,0,0,0,0,1,7,2,3,8,1.2639329090909093,4.48863636973214,8.364275084991524,0.6931471805599453,16.213405830762646,0.23422821606510255,0.6931471805599453,6.683360945766275,6.566672429803241,6.478509642208569
1310,75.0,55762229.0,47383,1.0,132.0,PG-13,4.8,0,1,0,0,0,0,1,0,0,0,0,7,3,3,3,2.534646772727273,4.430816798843313,7.0925737159746784,3.7376696182833684,16.90655301132259,0.9300542871873739,3.7376696182833684,6.077642243349034,5.484796933490655,5.204006687076795
1311,41.0,28734552.0,9566,2.0,81.0,R,6.4,0,0,1,1,1,1,0,0,0,0,0,7,3,4,4,1.7959095,4.867534450455582,8.041412909393047,5.733341276897746,16.588099280204055,0.5855115788553904,5.733341276897746,6.844815479208263,6.78105762593618,6.257667587882639
1312,109.0,70836296.0,109445,2.0,426.0,PG-13,5.9,0,1,0,1,1,0,1,0,0,0,0,7,2,4,4,1.7709074,4.736198448394496,7.952263308657046,4.61512051684126,17.50439001207821,0.5714920705901007,4.61512051684126,6.551080335043404,6.484635235635252,5.986452005284438
1313,97.0,127214072.0,83786,1.0,392.0,PG-13,6.1,0,1,0,0,1,0,0,0,0,0,0,7,3,4,4,3.3477387368421048,4.68213122712422,8.35490952835879,4.276666119016055,17.45309671769066,1.2082851139915245,4.276666119016055,6.889591308354466,6.840546529288687,6.326149473155099
1314,116.0,7496522.0,31798,0.0,178.0,PG-13,6.8,0,1,1,0,1,1,0,0,0,0,0,8,4,4,4,0.28832776923076925,4.634728988229636,9.436200230784621,9.305650551780507,17.073607095985757,-1.243657358370106,9.305650551780507,9.305650551780507,6.794586580876499,5.6240175061873385
1315,226.0,104054514.0,200359,0.0,1009.0,R,7.7,0,0,1,1,0,1,0,0,0,0,0,8,7,5,4,1.300681425,4.762173934797756,9.730799444710412,0.0,18.197537192638155,0.26288830021369486,0.0,9.615805480084347,6.907755278982137,6.706862336602747
1316,144.0,116643346.0,119807,1.0,340.0,PG-13,6.0,0,0,1,0,0,1,0,0,1,0,0,6,5,4,5,1.458041825,4.762173934797756,9.580937944755272,4.23410650459726,18.197537192638155,0.3770943197319423,4.23410650459726,9.210340371976184,6.907755278982137,6.907755278982137
1318,217.0,65010106.0,107557,1.0,612.0,R,7.2,0,1,0,1,0,0,0,0,0,0,0,8,2,3,4,2.1670035333333333,4.8283137373023015,7.349873704738337,6.591673732008658,17.216707939626428,0.7733453530712745,6.591673732008658,6.091309882077698,5.840641657373398,5.7745515455444085
1319,158.0,19294901.0,26126,0.0,325.0,PG-13,5.0,0,1,0,0,0,1,0,0,0,0,0,7,3,3,5,0.5512828857142857,4.59511985013459,7.837948916025283,0.0,17.37085861945369,-0.5955071973759123,0.0,6.907755278982137,6.35088571671474,6.253828811575473
1320,73.0,66734992.0,23476,0.0,181.0,PG,4.4,0,1,1,0,0,0,0,0,1,0,0,5,3,2,3,1.1122498666666667,4.48863636973214,7.117205503164344,2.8903717578961645,17.909855120186375,0.10638487082688101,2.8903717578961645,6.489204931325317,5.54907608489522,5.420534999272286
1321,114.0,41543207.0,30077,1.0,175.0,PG-13,6.3,0,0,1,1,0,1,0,0,0,0,0,7,7,5,5,0.9891239761904762,4.74493212836325,9.653165488841426,4.290459441148391,17.553180176247643,-0.010935600119180383,4.290459441148391,9.305650551780507,8.006367567650246,6.22455842927536
1322,233.0,95308367.0,206104,0.0,850.0,R,6.8,0,0,1,1,0,1,0,0,0,0,0,9,5,3,3,1.9855909791666664,4.718498871295094,9.805929848941323,9.95227771670556,17.686711568872166,0.6859165923307031,9.95227771670556,9.740968623038354,5.780743515792329,5.4680601411351315
1323,31.0,3293258.0,11399,0.0,131.0,PG-13,5.2,0,1,0,0,0,0,0,0,1,0,1,5,2,3,4,1.0977526666666666,4.394449154672439,7.71333788887187,0.0,14.914122846632385,0.09326505966800465,0.0,6.327936783729195,6.318968113746434,6.295266001439646
1324,149.0,12987647.0,24019,2.0,199.0,R,7.1,0,0,0,1,1,1,0,0,0,1,0,8,5,2,4,0.43292156666666665,4.61512051684126,8.14060704285845,5.170483995038151,17.216707939626428,-0.8371987067253108,5.170483995038151,8.006367567650246,5.5909869805108565,4.418840607796598
1326,249.0,121468960.0,407601,1.0,849.0,PG-13,7.9,0,0,0,0,0,1,0,0,1,0,0,8,8,2,3,2.0244826666666667,4.77912349311153,9.491677356868124,5.384495062789089,17.909855120186375,0.7053141946686237,5.384495062789089,9.472704636443673,4.990432586778736,4.290459441148391
1327,47.0,5002310.0,25541,0.0,181.0,PG-13,5.6,0,1,0,0,1,0,1,0,1,0,0,6,5,3,5,0.3847930769230769,4.430816798843313,9.845010622777153,0.6931471805599453,16.38045991542581,-0.9550495517165775,0.6931471805599453,9.615805480084347,6.704414354964107,6.536691597591305
1328,117.0,30063805.0,31788,0.0,243.0,PG-13,6.1,0,0,0,1,1,1,1,0,0,0,0,7,3,3,6,0.5010634166666667,4.6443908991413725,7.653969180478774,5.680172609017068,17.909855120186375,-0.6910226057348791,5.680172609017068,6.659293919683638,5.579729825986222,5.545177444479562
1329,276.0,115802596.0,182661,1.0,681.0,PG-13,5.2,0,0,0,0,0,1,1,0,1,0,0,6,8,3,5,1.0527508727272727,4.812184355372417,9.548026157663058,5.075173815233827,18.51599092375669,0.051406617057203355,5.075173815233827,9.392661928770137,6.55250788703459,5.996452088619021
1330,168.0,241437427.0,102071,3.0,756.0,PG,6.6,0,1,0,0,1,0,0,1,0,0,0,6,3,3,4,48.2874854,4.553876891600541,7.3098814858247865,3.6375861597263857,15.424948470398375,3.877172425636672,3.6375861597263857,6.340359303727752,5.7430031878094825,5.517452896464707
1332,29.0,9628751.0,5164,0.0,65.0,PG,5.9,0,0,0,0,0,0,1,1,1,0,0,6,2,2,2,1.9257502,4.406719247264253,5.752572638825633,4.59511985013459,15.424948470398375,0.6553156061065734,4.59511985013459,4.532599493153256,3.8066624897703196,3.784189633918261
1333,113.0,54997476.0,40362,0.0,248.0,R,6.3,0,0,1,1,0,1,0,0,0,0,0,7,4,3,4,1.09994952,4.727387818712341,8.114025442356757,3.6635616461296463,17.72753356339242,0.09526428784221398,3.6635616461296463,6.907755278982137,6.815639990074331,6.1675164908883415
1334,64.0,16930185.0,14315,2.0,101.0,PG-13,5.3,0,1,0,0,1,0,0,0,0,0,0,6,3,3,5,0.5837994827586207,4.59511985013459,8.335431477880796,4.2626798770413155,17.182806387950748,-0.53819770655323,4.2626798770413155,7.600902459542082,6.577861357721047,6.369900982828227
1335,181.0,30059386.0,128593,5.0,867.0,R,6.9,0,1,0,0,0,0,0,0,0,0,0,8,6,4,4,1.3663357272727272,4.6443908991413725,9.3615151997733,0.0,16.90655301132259,0.31213250494286615,0.0,8.987196820661973,6.907755278982137,6.8001700683022
1336,127.0,373967.0,43839,0.0,481.0,R,6.5,0,0,0,0,0,1,0,0,0,0,0,8,2,2,4,0.2493113333333333,4.605170185988092,6.150602768446279,4.804021044733257,14.22097566607244,-1.3890528288628499,4.804021044733257,5.3471075307174685,4.997212273764115,4.418840607796598
1338,190.0,37470017.0,86890,0.0,985.0,R,6.1,0,0,0,0,0,1,0,0,0,0,0,7,3,3,4,3.7470016999999998,4.499809670330265,7.591861714889934,4.68213122712422,16.11809565095832,1.3209559735077376,4.68213122712422,6.907755278982137,5.7745515455444085,5.598421958998375
1339,18.0,5974653.0,2253,0.0,111.0,PG-13,4.1,0,0,0,0,0,1,1,0,1,0,0,4,4,5,5,0.27157513636363634,4.6443908991413725,8.347827345782498,3.970291913552122,16.90655301132259,-1.3035164325409854,3.970291913552122,7.600902459542082,6.38856140554563,6.3561076606958915
1340,9.0,4239767.0,3709,3.0,83.0,R,6.0,0,1,0,1,1,0,0,0,0,0,1,6,2,3,4,0.5653022666666667,4.624972813284271,7.51425465281641,5.796057750765372,15.830413578506539,-0.570394705638549,5.796057750765372,6.415096959171596,5.796057750765372,5.634789603169249
1341,131.0,26536120.0,49926,0.0,286.0,R,6.5,0,0,1,1,0,1,0,0,1,0,0,8,3,4,5,0.5307224,4.584967478670572,8.118802996980035,5.777652323222656,17.72753356339242,-0.6335161816350426,5.777652323222656,6.838405200847344,6.447305862541213,6.236369590203704
1342,194.0,164435221.0,525801,0.0,667.0,PG-13,8.0,1,0,1,1,0,0,0,0,0,0,0,9,7,5,6,3.1622157884615385,4.948759890378168,10.782138720581328,9.546812608597396,17.7667542765457,1.151272980753981,9.546812608597396,10.275051108968611,9.615805480084347,8.006367567650246
1343,167.0,66790248.0,57281,0.0,350.0,R,6.5,0,0,0,1,0,1,0,0,0,0,0,7,2,2,3,1.4842277333333334,4.51085950651685,6.630683385642372,3.912023005428146,17.622173047734595,0.3948945920910394,3.912023005428146,6.255750041753367,4.68213122712422,4.204692619390966
1344,161.0,13103828.0,59982,0.0,463.0,R,7.3,0,0,1,1,0,1,0,0,0,0,0,8,6,3,4,1.1912570909090907,4.605170185988092,9.412219427985669,0.0,16.213405830762646,0.17500912846307357,0.0,9.305650551780507,6.156978985585555,5.713732805509369
1345,110.0,7022940.0,14018,1.0,190.0,R,6.7,0,1,0,1,1,0,0,0,0,0,0,7,2,3,3,7.022939999999999,4.574710978503383,7.067319848653476,0.0,13.815510557964274,1.949181933782849,0.0,5.934894195619588,5.771441123130016,4.762173934797756
1346,99.0,15561627.0,39105,0.0,359.0,R,7.5,0,0,0,1,0,0,0,0,0,0,0,7,4,4,6,0.8645348333333334,4.8283137373023015,9.981466593852717,3.5263605246161616,16.70588231586044,-0.14556368163024153,3.5263605246161616,9.680344001221918,8.294049640102028,6.907755278982137
1347,136.0,31874869.0,43574,0.0,302.0,R,6.1,0,0,1,0,0,1,0,0,0,0,0,6,6,3,5,0.63749738,4.74493212836325,10.451782356416594,4.060443010546419,17.72753356339242,-0.4502051117619227,4.060443010546419,10.404262840448617,6.12029741895095,5.993961427306569
1348,142.0,93607673.0,47573,4.0,343.0,PG-13,5.7,0,1,0,0,1,0,0,0,0,0,0,6,6,4,4,1.9501598541666667,4.624972813284271,9.124346658809207,4.997212273764115,17.686711568872166,0.6679113457114927,4.997212273764115,8.987196820661973,6.880384082186005,4.90527477843843
1349,200.0,108638745.0,292022,0.0,1103.0,R,7.7,0,0,0,1,0,0,0,0,0,1,0,8,3,4,6,1.1808559239130434,5.0238805208462765,8.35936910622267,0.0,18.337299135013314,0.16623953478004147,0.0,7.600902459542082,6.709304340258298,6.322565239927284
1350,46.0,33422806.0,30771,1.0,164.0,PG-13,4.8,0,1,0,0,0,0,1,0,1,0,0,6,4,3,5,0.66845612,4.553876891600541,7.879669914604289,2.9444389791664403,17.72753356339242,-0.40278452408590354,2.9444389791664403,6.907755278982137,6.53813982376767,6.102558594613569
1351,126.0,14589444.0,171151,2.0,513.0,R,6.8,0,1,0,1,1,0,0,0,0,0,0,7,2,2,3,0.58357776,4.700480365792417,6.814542897259958,3.7376696182833684,17.034386382832476,-0.5385775713529977,3.7376696182833684,5.872117789475416,5.043425116919247,4.709530201312334
1352,69.0,47811275.0,29008,1.0,99.0,PG,5.4,0,1,0,0,0,0,0,1,1,0,0,7,3,4,4,3.187418333333333,4.477336814478207,8.217978203150732,5.241747015059643,16.523560759066484,1.1592112892412905,5.241747015059643,6.839476438228843,6.831953565565855,6.683360945766275
1353,137.0,13876974.0,19397,0.0,214.0,R,7.4,0,1,0,1,1,0,0,0,0,0,0,7,2,2,4,1.982424857142857,4.736198448394496,6.695798917058491,5.703782474656201,15.761420707019587,0.684320770728,5.703782474656201,5.726847747587197,5.342334251964811,4.290459441148391
1354,166.0,35228696.0,63677,0.0,460.0,PG-13,6.5,0,0,0,1,0,1,0,0,0,0,0,7,2,4,4,1.10089675,4.77912349311153,7.409136443920128,4.48863636973214,17.281246460764002,0.09612507495978746,4.48863636973214,6.476972362889683,6.285998094508865,5.978885764901122
1355,207.0,31597131.0,97938,0.0,605.0,R,6.8,0,0,0,1,0,1,0,0,0,0,0,8,8,5,4,2.63309425,4.564348191467836,10.861649328485589,4.882801922586371,16.300417207752275,0.9681596755438607,4.882801922586371,10.799575577092764,6.8966943316227125,6.838405200847344
1356,44.0,36696761.0,6808,0.0,38.0,G,6.5,0,1,0,0,0,1,1,1,0,0,0,7,3,3,4,1.595511347826087,4.406719247264253,7.69484807238461,1.791759469228055,16.951004773893423,0.4671942791057832,1.791759469228055,6.63200177739563,6.333279628139691,5.84354441703136
1357,92.0,75597042.0,26434,0.0,174.0,G,7.0,0,0,0,1,0,0,0,1,0,0,1,8,4,5,4,3.7798521000000003,4.844187086458591,8.803424211600703,4.624972813284271,16.811242831518264,1.329684881881889,4.624972813284271,7.600902459542082,6.907755278982137,6.907755278982137
1358,220.0,52353636.0,209133,1.0,962.0,R,7.6,0,1,0,1,0,0,0,0,0,0,0,9,7,4,7,2.4930302857142856,4.700480365792417,9.589393056132515,0.0,16.860032995687696,0.9134989527685877,0.0,9.472704636443673,6.907755278982137,5.7899601708972535
1359,52.0,13973532.0,11211,1.0,92.0,PG-13,5.1,0,1,1,0,0,0,0,0,0,0,0,5,3,3,5,0.55894128,4.442651256490317,8.027802848370312,3.9889840465642745,17.034386382832476,-0.5817108560673403,3.9889840465642745,6.892641641172089,6.456769655572163,6.12029741895095
1360,105.0,8355815.0,34730,2.0,341.0,R,6.4,0,1,1,1,0,1,0,0,0,0,0,7,8,4,6,0.15192390909090908,4.6913478822291435,10.875875023762154,0.0,17.822843743196746,-1.8843754815630391,0.0,10.799575577092764,6.698268054115413,6.695798917058491
1361,110.0,26183197.0,38348,0.0,135.0,R,6.1,0,0,1,1,0,1,0,0,1,0,0,8,5,3,5,0.7273110277777778,4.6913478822291435,9.717820405491077,6.159095388491933,17.399029496420383,-0.3184010693107475,6.159095388491933,9.546812608597396,6.823286122355687,6.366470447731438
1362,78.0,9652000.0,46205,0.0,147.0,PG-13,5.8,0,1,0,0,0,0,0,0,0,0,0,7,3,4,4,0.2413,4.48863636973214,8.037866234709618,0.0,17.50439001207821,-1.421714306351151,0.0,6.907755278982137,6.440946540632921,6.214608098422191
1363,301.0,380838870.0,692482,0.0,866.0,G,8.2,0,1,0,0,0,0,0,1,1,0,0,8,3,5,5,4.051477340425532,4.605170185988092,8.637816633739977,6.163314804034641,18.358805340234277,1.3990815900177829,6.163314804034641,6.907755278982137,6.844815479208263,6.683360945766275
1365,28.0,1646664.0,4518,2.0,66.0,R,2.8,0,1,0,0,0,0,0,0,0,0,1,5,3,3,6,0.0823332,4.382026634673881,7.810758116529357,4.795790545596741,16.811242831518264,-2.4969808504567794,4.795790545596741,6.728628613084702,6.436150368369428,6.375024819828097
1366,127.0,226138454.0,160440,2.0,394.0,PG-13,6.6,0,1,1,0,0,1,0,0,1,0,0,7,2,2,4,2.512649488888889,4.499809670330265,6.498282149476434,6.040254711277414,18.31532022829454,0.921337769680484,6.040254711277414,5.25227342804663,5.10594547390058,4.948759890378168
